word1,word2,pivot,label,RelatedTo_att1,RelatedTo_att2,IsA_att1,IsA_att2,UsedFor_att1,UsedFor_att2,HasContext_att1,HasContext_att2,PartOf_att1,PartOf_att2,CapableOf_att1,CapableOf_att2
armour,gun,rent,0,1,0,1,1,1,1,0,1,1,0,0,1
mixer,faucet,bowls,1,1,1,1,1,1,1,1,0,1,0,1,1
pepper,parsley,skirts,0,1,1,1,0,1,1,0,1,1,0,1,1
orange,pepper,seeds,1,1,1,1,1,0,1,0,0,1,1,0,0
flute,piano,feline,0,1,1,0,1,0,1,1,0,0,0,1,1
lion,dog,firemen,0,1,1,1,1,1,1,0,1,0,0,1,0
harp,bagpipe,summer,0,1,1,1,1,1,1,0,0,0,1,1,1
cupboard,door,handles,1,1,0,1,1,1,1,1,0,1,0,1,0
pony,dog,hay,1,1,1,1,1,1,0,0,0,0,1,1,1
pear,walnut,stem,1,1,1,1,1,1,1,0,0,0,1,1,1
crab,cucumber,claws,1,1,1,1,1,0,1,0,0,0,0,0,1
plug,hose,belt,0,1,1,1,1,0,1,0,0,0,0,0,0
vine,walnut,sandwiches,0,1,1,1,1,1,0,1,1,0,0,1,1
mat,tray,rubber,1,1,1,1,1,1,1,0,0,1,0,0,1
bison,deer,herds,1,1,1,1,1,1,1,0,0,1,0,1,0
cheetah,hyena,spots,1,0,1,1,1,1,1,1,0,1,0,1,1
raccoon,cougar,mask,1,1,1,0,1,0,1,0,0,1,0,0,1
skirt,dress,woodwind,0,1,1,0,1,1,1,1,0,1,0,0,0
jacket,pants,buttons,0,1,0,1,1,1,1,1,1,0,0,0,1
clam,shrimp,pearls,1,1,1,1,1,1,1,0,0,0,0,1,1
hawk,helicopter,mice,1,0,1,0,1,0,1,0,0,1,1,1,1
calf,lamb,kidney,0,1,1,1,1,1,1,0,0,0,0,1,1
cloak,apron,television,0,1,1,1,1,1,0,0,1,1,1,0,1
cage,rabbit,wire,1,1,0,1,1,1,1,0,0,1,0,1,1
onions,cheese,hole,0,0,1,1,0,1,1,1,1,0,0,1,1
plate,wall,carnivore,0,1,1,1,1,0,1,0,1,0,1,1,1
grape,cherry,convertible,0,1,1,1,1,0,1,0,1,0,1,1,0
brick,marble,sails,0,1,1,1,1,1,0,0,0,0,0,1,1
goat,cow,grass,0,1,0,1,1,0,1,0,1,1,0,0,0
pie,spinach,fires,0,1,1,1,1,1,1,0,0,0,0,0,0
plug,stereo,laboratories,0,0,1,1,1,1,1,0,0,0,0,1,1
rhubarb,plum,copper,0,1,0,1,1,0,1,0,1,1,0,1,1
hut,shed,hitting,0,1,1,1,1,1,1,0,0,0,0,1,1
walnut,cranberry,cider,0,1,1,1,0,0,1,0,0,0,0,1,0
onions,peas,layers,1,1,1,1,1,0,0,0,0,0,0,0,1
pan,tomato,wrists,0,0,1,1,1,1,1,1,0,0,1,1,0
pipe,rope,lizard,0,0,1,1,1,0,0,0,1,1,0,0,0
rabbit,potato,carrots,1,1,1,1,1,1,1,0,1,1,1,0,1
blouse,dress,cowboy,0,1,1,1,1,1,1,0,0,1,0,0,1
raccoon,hare,helium,0,0,1,1,1,1,1,0,0,0,1,0,1
pants,trousers,loops,1,1,1,1,1,0,1,0,0,0,1,1,1
grapefruit,pineapple,pulp,1,1,1,1,1,1,1,1,0,0,0,0,1
dish,potato,floats,0,1,1,0,1,1,1,0,0,0,1,1,0
jacket,pants,hood,1,1,1,1,1,0,1,0,0,0,0,1,0
closet,toilet,shirts,0,1,1,1,1,1,1,0,1,1,1,0,0
bed,cottage,spring,1,1,1,0,1,1,1,0,1,0,1,0,1
cucumber,garlic,graphite,0,1,1,1,1,1,1,0,1,1,0,0,0
armour,tank,funerals,0,1,1,1,1,1,1,0,1,0,0,1,1
elephant,bull,trunk,1,1,1,1,1,1,1,0,0,0,0,0,0
crocodile,deer,scales,1,1,1,1,1,0,1,0,0,0,0,1,1
olive,potato,pit,1,1,1,1,1,1,1,1,0,1,0,0,1
crocodile,goat,liquids,0,1,1,1,1,1,0,0,0,0,0,1,0
broom,cherry,brakes,0,1,1,1,0,1,1,0,0,1,0,0,1
bat,rat,holes,0,1,1,1,1,0,1,0,1,0,0,0,1
axe,sledgehammer,forks,0,1,1,1,1,1,0,0,0,1,0,1,1
seaweed,coconut,garbage,0,1,1,1,1,1,1,0,0,0,0,1,0
axe,chisel,flushing,0,1,1,1,1,1,0,0,0,0,1,1,0
tank,wheel,tracks,1,1,1,1,1,1,1,0,0,0,0,1,1
cow,donkey,grass,1,0,1,1,1,1,1,1,0,0,1,0,1
prune,banana,libraries,0,1,1,1,1,1,1,0,1,0,0,0,1
dandelion,garlic,funerals,0,1,1,1,1,1,1,0,1,1,0,1,1
tank,shell,sizes,1,1,1,1,1,1,1,0,0,0,0,1,1
piano,trumpet,breasts,0,1,1,1,1,1,1,0,1,0,0,0,0
rattlesnake,turtle,bites,1,1,1,1,0,1,1,0,0,1,0,1,1
lettuce,cauliflower,slug,0,1,1,1,1,1,1,0,1,0,0,0,1
elephant,leopard,ears,1,1,1,1,1,1,0,1,1,0,1,1,1
pumpkin,banana,fields,0,1,1,1,1,1,1,0,0,0,0,1,0
drill,wheel,game,0,1,1,1,1,1,1,1,1,1,0,0,1
alligator,whale,lid,0,1,1,1,1,0,1,0,0,0,0,0,0
dish,garlic,occasions,0,1,1,1,1,1,1,1,0,0,0,1,1
otter,lion,faucet,0,1,1,1,1,0,1,0,0,0,0,1,0
skirt,dress,pleats,1,1,1,1,1,1,1,0,0,0,1,1,1
boots,slippers,laces,1,1,1,1,1,1,0,0,0,1,0,0,1
dagger,pistol,uncomfortable,0,0,1,1,1,1,1,1,1,0,1,1,0
lantern,helmet,candle,1,1,1,1,1,1,1,0,0,0,0,0,0
robe,drapes,twisting,0,1,1,1,0,1,1,0,1,0,0,1,1
board,chair,sailors,0,1,1,1,1,1,1,0,1,0,1,1,0
oven,stove,baths,0,1,1,1,1,0,1,0,0,1,0,0,1
turtle,sparrow,magical,0,1,1,1,1,0,1,0,0,1,0,1,1
eagle,goose,flies,0,1,1,1,1,1,1,1,1,0,0,1,0
plum,tomato,flippers,0,1,1,1,0,0,1,1,1,0,0,0,1
earmuffs,pajamas,chirps,0,1,1,1,1,1,1,0,0,1,0,1,1
knife,sword,prickly,0,1,1,1,1,1,1,1,1,0,0,0,1
shirt,jeans,sleeves,1,1,1,1,1,1,1,1,0,0,0,1,1
tie,scarf,mobility,0,1,1,1,1,1,1,1,0,0,1,1,1
crossbow,slingshot,pods,0,1,1,1,1,1,1,0,0,0,0,1,1
sparrow,finch,appliances,0,1,1,1,0,1,0,0,1,1,0,1,1
rifle,cannon,barrel,0,1,1,1,1,1,1,0,1,0,1,1,1
armour,tank,leisure,0,1,1,1,0,1,1,1,0,0,1,0,1
jeep,car,lions,0,1,0,0,0,1,0,0,0,0,0,1,0
raft,boat,musty,0,1,1,1,1,0,0,1,1,1,0,0,0
banjo,saxophone,beer,0,1,1,1,1,1,1,1,0,1,0,0,0
broom,cherry,rope,0,1,1,1,1,1,0,0,0,0,1,1,1
trout,eel,gills,1,1,1,1,1,1,1,1,0,0,1,0,1
parakeet,oriole,colourful,1,1,1,1,1,0,1,0,1,1,0,0,1
pie,bread,crust,0,1,1,1,1,1,1,0,0,0,0,0,0
olive,potato,dust,0,1,1,1,1,1,1,0,1,1,0,1,1
carrot,potato,cutting,0,1,1,1,1,1,1,0,0,0,0,1,1
cloak,slippers,lions,0,1,1,1,1,1,1,0,0,1,0,0,1
hook,clamp,melts,0,1,1,1,1,1,0,0,1,0,0,0,0
peas,cucumber,soars,0,1,1,1,1,0,1,0,0,0,1,0,1
lettuce,pepper,pulling,0,0,1,0,1,1,1,0,0,0,0,0,1
jar,beans,potato,0,1,1,1,1,1,1,0,0,0,0,1,0
accordion,guitar,buttons,1,0,1,1,0,1,0,0,1,1,0,1,0
fridge,oven,throwing,0,1,1,1,1,1,0,0,0,0,1,1,0
celery,spinach,flavours,0,1,1,1,1,0,1,1,0,0,1,0,1
strainer,hose,holes,1,1,1,1,1,1,1,1,0,0,0,1,0
rhubarb,cauliflower,lacy,0,1,1,1,0,1,1,0,0,0,1,1,1
bayonet,drill,dips,0,1,1,1,1,1,1,0,1,0,0,0,1
tongs,bucket,toes,0,1,1,1,1,1,0,0,1,0,1,0,0
beets,asparagus,purple,1,1,1,1,1,0,1,1,0,1,0,1,1
tank,shell,lace,0,1,1,0,1,1,1,1,1,0,1,1,0
stereo,mixer,turntable,1,1,1,0,1,1,1,1,0,0,0,1,1
basement,apartment,cement,1,1,1,1,1,1,1,0,0,1,0,0,0
pencil,pen,eraser,1,1,1,1,0,1,1,1,0,0,0,1,0
lion,giraffe,control,0,1,0,1,1,1,0,0,1,1,0,1,1
mat,cushion,tobacco,0,1,1,1,1,1,1,1,1,0,0,0,1
porcupine,raccoon,root,0,1,1,1,1,1,1,1,1,0,0,1,1
pencil,knife,pickles,0,1,1,1,1,1,1,0,1,0,0,1,1
grapefruit,cantaloupe,warheads,0,1,1,1,1,1,0,0,0,0,0,1,1
mole,beaver,claws,1,1,0,1,1,1,1,0,0,0,0,1,1
tangerine,blueberry,seeds,1,1,1,1,1,1,1,1,0,1,1,1,1
plug,tap,cord,1,1,1,1,1,1,0,1,0,0,0,1,1
robe,cloak,ships,0,1,1,1,1,1,1,0,0,0,0,0,1
keyboard,cello,digging,0,0,1,1,0,0,0,0,1,1,1,0,1
hatchet,shovel,appliances,0,1,1,1,1,1,1,1,1,0,0,1,0
shield,sword,accessory,0,1,1,1,1,0,1,0,1,0,0,1,1
dishwasher,toaster,electrical,0,1,1,1,1,1,1,1,1,0,0,0,1
pigeon,eagle,baseball,0,1,1,1,1,1,0,0,0,0,0,1,1
toaster,dishwasher,lakes,0,1,1,1,1,1,0,1,0,0,0,1,1
belt,boots,holes,1,1,1,1,1,0,1,1,0,0,1,1,1
cougar,bear,claws,0,1,1,1,1,1,1,0,1,0,0,0,1
scissors,razor,stalks,0,1,1,1,0,1,1,0,1,0,0,1,1
wrench,drill,sizes,1,1,1,1,0,1,1,0,1,0,0,1,1
balloon,ball,rubber,1,1,1,1,1,1,0,1,0,0,0,0,0
colander,tray,holes,1,0,1,0,1,1,1,1,0,0,0,1,1
razor,brush,shag,0,1,1,0,1,0,1,1,0,0,1,1,1
dove,oriole,ticks,0,1,1,0,1,1,1,1,0,0,0,1,1
hut,shack,grass,1,1,1,1,1,1,1,0,1,0,0,1,0
hawk,falcon,flies,0,1,0,1,1,1,1,1,0,0,1,1,0
shirt,robe,collar,1,1,1,1,1,1,1,1,0,0,1,1,0
house,inn,paws,0,1,1,1,1,1,1,0,1,0,1,1,1
inn,church,beds,1,1,1,1,1,1,1,0,0,1,0,0,1
oven,stove,rolls,0,1,0,1,1,1,1,0,0,0,0,1,1
chicken,asparagus,flies,1,1,1,1,1,1,0,1,0,0,0,1,1
crow,pheasant,beds,0,1,0,1,0,1,0,0,0,0,0,0,0
bike,truck,brakes,1,0,1,0,1,0,1,0,0,0,0,0,0
tuna,squid,fins,1,1,1,1,1,1,1,0,0,0,1,1,0
tank,gun,tracks,1,1,1,1,1,0,1,1,0,1,0,1,0
paintbrush,screwdriver,bristles,1,1,1,1,1,1,1,1,0,0,0,1,1
prune,asparagus,ballet,0,0,1,1,1,0,1,1,0,1,0,0,1
gown,shirt,ironing,0,1,1,1,1,1,1,1,0,1,0,1,0
platypus,crocodile,bill,1,1,1,1,1,1,0,0,0,0,0,1,1
belt,jacket,desserts,0,1,1,0,0,1,1,0,1,0,0,1,1
banana,rice,fights,0,1,1,0,0,1,1,1,0,1,0,1,1
mink,coyote,draining,0,0,1,1,1,1,0,0,0,0,0,1,0
hyena,crocodile,constipation,0,1,0,0,1,1,1,1,0,0,0,1,1
gorilla,zebra,restricting,0,1,1,1,1,1,1,0,1,0,0,1,1
swimsuit,leotards,materials,1,1,1,1,1,1,1,0,0,0,1,0,1
vulture,hawk,flies,0,1,1,1,1,1,0,0,0,0,0,1,0
crab,salmon,bottoms,0,1,1,1,1,1,1,0,0,1,0,1,1
trumpet,whistle,paddled,0,1,1,0,1,1,1,0,1,0,0,1,1
rabbit,mouse,seafood,0,1,1,1,1,0,1,1,0,0,0,1,1
biscuit,cheese,cross,0,1,1,1,1,0,1,0,0,0,0,1,0
leopard,gorilla,spoon,0,1,0,1,1,1,1,0,0,0,1,0,0
bed,door,spring,1,0,1,0,1,0,1,0,0,0,0,0,0
wheelbarrow,bucket,bin,1,1,0,1,1,1,0,0,1,0,1,0,0
screws,wrench,threads,1,1,1,1,0,1,1,0,1,0,0,0,0
beetle,butterfly,criminals,0,1,1,1,1,1,1,0,0,1,0,1,1
drill,rope,summer,0,1,0,1,1,1,1,1,1,0,1,1,1
cucumber,parsley,bag,0,1,1,1,1,1,0,1,0,0,0,1,1
corn,coconut,kernels,1,1,1,1,0,1,1,0,1,0,0,1,1
prune,raspberry,wrinkled,1,1,1,1,1,0,1,0,0,0,0,1,1
pot,jar,lid,0,1,0,0,1,1,1,0,1,1,0,0,1
cat,frog,pulp,0,1,1,0,0,1,1,0,1,0,1,1,1
orange,pineapple,pulp,1,1,1,1,1,1,1,1,0,0,0,1,1
strawberry,orange,seeds,0,1,1,1,1,1,1,0,0,1,0,1,0
vest,shirt,buttons,0,0,1,0,1,1,1,0,0,0,0,1,0
brick,marble,cement,1,1,1,1,1,1,1,1,0,0,0,1,0
sheep,lamb,ill,0,1,1,1,1,1,1,1,0,0,1,1,1
coconut,pepper,chairs,0,1,1,1,1,1,1,1,0,0,0,1,1
elephant,tiger,straps,0,0,1,1,1,0,1,0,0,0,1,1,1
olive,asparagus,sly,0,1,1,0,1,1,0,0,0,0,1,1,1
cat,dog,paws,1,1,1,1,1,0,1,1,0,1,0,1,1
camel,ostrich,welcoming,0,1,1,1,1,0,0,0,0,0,0,0,1
pants,jacket,cuffs,1,1,1,1,1,1,1,1,0,0,1,1,1
salmon,tomato,periscope,0,1,1,1,0,0,1,1,0,0,0,0,0
coconut,spinach,birthdays,0,1,1,0,1,1,1,0,0,0,0,0,1
axe,spear,dessert,0,1,1,1,1,1,0,1,0,1,0,1,0
cod,crab,scales,1,1,1,1,1,1,1,0,0,1,0,1,0
onions,broccoli,bulbs,1,1,1,1,1,1,1,0,1,1,0,1,1
chimp,donkey,climbs,1,1,1,1,1,1,1,0,0,0,1,1,1
jeans,skirt,fades,1,1,1,1,1,1,1,0,1,1,0,0,1
pelican,dove,arrangements,0,1,1,1,1,1,1,0,1,0,0,0,1
pajamas,slippers,silk,1,1,1,1,1,0,1,0,0,0,0,0,1
sailboat,raft,sails,1,1,0,1,1,1,1,0,0,0,0,0,1
scarf,robe,warmth,0,1,1,0,1,1,1,0,0,0,0,1,1
perch,catfish,gills,0,1,1,1,1,1,1,1,0,1,1,1,1
rice,banana,inexpensive,0,1,1,1,1,1,1,1,0,1,1,1,1
cellar,garage,shelves,1,1,1,1,1,1,1,1,0,0,0,1,1
whip,bat,thin,1,1,1,1,1,1,1,0,0,0,0,1,1
tortoise,leopard,torso,0,1,1,1,1,1,1,0,0,1,0,0,0
belt,tie,tights,0,1,1,1,1,1,1,0,0,0,0,0,1
screws,bolts,sizes,0,1,1,1,1,1,1,0,0,0,0,0,0
pickle,garlic,drawing,0,1,1,1,1,1,1,0,1,1,0,1,0
pencil,brush,objects,0,1,1,1,1,1,1,1,1,0,0,1,0
belt,rope,holes,1,1,1,1,1,1,1,0,1,0,0,1,1
pliers,hammer,shoes,0,1,1,1,1,1,1,1,0,0,0,1,1
skirt,trousers,colourful,1,1,1,1,0,0,1,0,1,1,1,1,0
seagull,wasp,flies,0,1,1,0,1,1,1,0,0,1,0,0,1
pants,coat,buttons,0,1,1,1,1,1,1,1,0,0,1,1,1
tangerine,blueberry,poles,0,1,1,0,1,1,1,0,0,0,0,1,0
wheel,bolts,hoofs,0,1,1,1,1,1,1,0,0,0,0,1,1
seagull,stork,flies,0,1,1,0,1,1,1,0,0,1,0,0,1
trousers,socks,pockets,1,1,0,0,1,1,1,0,0,1,1,1,1
beaver,hare,buzzes,0,1,1,1,1,1,1,0,1,1,0,1,1
radio,magazine,cream,0,1,1,1,1,1,1,0,1,0,0,0,0
rice,potato,navigate,0,1,1,1,1,0,1,0,0,0,0,0,1
woodpecker,pigeon,insects,1,1,1,1,1,1,1,1,0,0,1,1,0
rice,tomato,waitresses,0,1,1,1,1,1,1,0,1,0,0,1,1
train,truck,pools,0,1,1,1,1,1,1,1,0,0,0,1,1
helicopter,jet,flies,1,1,1,1,1,1,0,1,0,0,1,1,0
tortoise,leopard,items,0,1,1,1,1,0,1,0,0,1,0,1,0
scissors,screws,blades,1,1,1,1,1,0,1,1,0,0,0,1,1
shirt,trousers,hibernates,0,1,1,1,1,1,1,0,0,1,1,1,1
pin,buckle,thin,1,1,1,1,1,1,1,0,1,0,0,1,1
chisel,drill,bolts,0,1,1,1,1,1,1,0,1,0,1,1,0
seagull,hornet,orchestras,0,1,1,1,1,1,1,1,0,0,1,1,1
rat,squirrel,shelves,0,1,1,1,1,1,1,0,1,1,0,0,1
crossbow,catapult,magical,0,1,1,1,1,1,1,0,0,0,0,1,1
porcupine,rabbit,dishes,0,1,1,0,1,1,1,1,0,1,0,1,0
cloak,curtains,beasts,0,1,1,1,0,0,1,0,0,0,1,1,1
camel,zebra,humps,1,1,0,1,1,1,1,0,0,0,0,0,0
chipmunk,hamster,welcoming,0,1,1,1,1,1,0,0,0,0,0,1,1
shoes,bag,buckles,1,1,1,1,1,1,0,1,0,1,1,0,0
door,brick,hinges,1,1,1,1,0,1,1,1,1,0,1,1,1
lion,squirrel,girls,0,1,1,0,1,1,1,0,1,0,0,1,0
yam,pumpkin,ears,0,0,1,1,1,1,1,0,1,0,0,1,1
saucer,bowl,patterns,1,1,1,1,1,0,1,1,0,0,0,1,1
hose,rope,nylon,1,1,1,1,1,1,1,0,0,0,1,0,1
gate,house,lock,1,1,1,1,1,0,1,0,0,0,0,1,1
dagger,necklace,trucking,0,1,1,1,1,1,0,1,0,0,1,1,1
prune,pineapple,seeds,1,1,1,1,1,1,1,1,0,0,0,1,0
prune,lemon,pit,1,1,1,1,1,1,1,1,0,1,0,1,1
chisel,spade,bathrooms,0,1,1,1,1,1,1,1,0,0,0,0,0
onions,broccoli,fork,0,1,1,1,1,1,1,1,0,0,1,0,1
alligator,camel,offspring,0,1,1,1,1,1,1,1,0,0,1,1,1
whip,rope,cereal,0,1,1,1,1,1,1,1,1,0,1,1,1
turtle,sparrow,slow,1,1,1,1,1,1,1,1,0,0,0,1,1
lion,ostrich,soap,0,1,1,1,1,1,1,0,0,0,0,1,1
squirrel,elephant,nuts,1,1,1,1,1,1,1,0,1,0,1,0,1
saucer,balloon,porcelain,1,1,1,1,1,1,0,0,0,0,1,1,1
belt,gloves,thin,1,1,1,1,1,0,1,0,1,1,0,0,1
spear,bullet,flies,0,1,1,1,1,0,1,0,1,0,0,0,0
octopus,shrimp,ink,1,1,1,0,1,1,0,1,0,0,0,1,1
gate,garage,lock,1,1,1,1,1,0,1,0,0,0,1,1,1
apple,cucumber,seeds,0,1,0,1,1,0,1,1,1,0,0,1,0
cherry,orange,pit,1,1,1,1,1,0,1,1,0,1,0,1,0
eggplant,garlic,terrain,0,1,1,1,1,1,1,0,0,0,1,1,1
apple,pumpkin,frozen,0,1,1,1,1,1,1,0,0,0,0,1,0
spade,dagger,letters,0,0,1,1,1,1,0,1,0,0,1,0,1
eagle,duck,flies,0,1,1,1,1,0,1,0,1,1,0,1,1
strawberry,pineapple,cups,0,1,1,1,1,1,1,0,1,0,0,1,1
napkin,gown,drawing,0,1,1,1,1,1,0,0,0,0,1,1,1
machete,axe,ugly,0,1,1,0,1,1,1,1,1,0,0,1,1
rocket,tank,chalk,0,1,1,0,1,0,1,0,0,0,0,1,0
peach,lime,conductor,0,1,1,1,1,1,1,0,1,0,0,0,1
balloon,rocket,celebrating,0,1,0,1,1,1,1,0,0,1,0,1,1
hut,shed,communication,0,1,0,1,1,1,1,0,1,1,0,1,1
screwdriver,drill,common,0,1,1,1,1,1,1,0,0,0,1,1,1
barn,cottage,stalls,1,1,0,1,1,1,1,0,0,0,0,0,1
turtle,squirrel,ink,0,1,1,1,1,1,1,1,0,1,0,1,1
dog,horse,frog,0,1,1,1,1,1,1,0,1,1,0,1,0
bed,toilet,sizes,1,1,1,1,1,1,0,0,0,0,1,0,1
blouse,vest,collar,1,1,1,1,1,1,1,0,0,0,1,0,0
vulture,buzzard,talons,1,1,0,1,1,1,1,0,1,0,0,0,0
blueberry,banana,shows,0,1,1,1,1,1,1,0,1,0,0,0,0
candle,tray,broiling,0,1,1,1,1,1,1,1,0,0,0,0,1
cheetah,elephant,loud,0,1,1,0,1,1,1,1,1,1,0,1,1
shirt,trousers,pockets,0,1,1,1,0,1,1,1,1,1,0,1,1
scarf,tie,colourful,1,1,1,1,1,1,1,0,0,0,1,1,1
beetle,ant,arrangements,0,1,1,1,1,1,1,1,0,0,1,0,1
shoes,sandals,soles,0,0,1,1,1,1,1,0,1,1,0,0,1
mackerel,salmon,cleaning,0,1,1,1,1,0,1,0,1,1,0,1,0
tangerine,coconut,baking,0,1,1,1,1,1,0,0,1,0,0,1,0
rat,pig,posting,0,1,1,1,1,1,1,1,1,0,0,0,0
plum,raisin,purple,1,0,1,1,1,1,1,0,0,1,0,1,1
pineapple,lime,schools,0,1,1,1,1,1,0,0,0,1,1,1,1
drill,bolts,electrical,1,1,1,1,1,1,1,0,0,1,0,1,0
camel,donkey,bedrooms,0,1,0,0,1,1,1,0,0,0,1,1,1
tiger,dolphin,fireplace,0,1,1,1,1,1,1,0,1,0,1,1,1
chapel,cottage,darned,0,0,1,0,1,1,1,0,1,0,0,1,1
goose,pigeon,carrying,0,1,1,1,1,1,1,0,0,0,1,1,1
crayon,brush,wax,1,1,1,1,1,0,0,1,0,1,0,1,1
eagle,stork,bicycles,0,1,1,0,1,0,1,0,1,1,0,1,1
beans,corn,pods,1,1,1,1,1,1,0,1,0,1,0,1,1
penguin,pelican,businesslike,0,1,1,1,1,1,1,1,0,0,0,0,1
grape,raspberry,raisins,0,1,1,1,1,1,1,1,1,0,0,1,0
scooter,motorcycle,pirates,0,1,1,1,1,0,1,1,1,0,0,1,1
mat,rope,rhythm,0,1,0,1,1,1,1,0,1,0,0,1,0
pants,skirt,pockets,1,1,1,0,1,0,0,1,0,1,0,1,1
elevator,door,electrical,1,1,1,0,1,1,1,0,0,0,0,0,1
chisel,scissors,playing,0,1,1,1,0,1,1,0,0,0,1,1,0
goldfish,catfish,fins,0,1,1,1,1,1,1,0,0,0,0,0,1
camel,zebra,beige,1,1,0,1,1,1,1,0,0,0,0,1,1
grape,peach,purple,1,1,1,1,1,1,0,1,0,1,0,1,0
bra,dress,lacy,1,1,1,1,1,1,0,0,1,1,0,1,1
orange,apple,seeds,0,1,1,1,1,1,0,1,0,1,1,0,1
drum,harp,levels,0,1,1,1,1,0,1,0,0,1,0,1,1
ox,donkey,grass,1,1,1,1,1,1,1,0,0,0,1,1,1
saucer,spatula,china,1,1,1,1,1,0,0,0,0,1,0,1,0
missile,submarine,valve,0,1,1,1,1,1,1,0,0,0,1,1,1
coat,gloves,buttons,1,1,1,1,0,1,1,0,1,1,0,1,0
rooster,pig,communication,0,1,1,1,1,1,1,0,1,1,0,0,1
dresser,walnut,rectangular,1,1,1,1,1,1,0,0,1,0,1,1,1
doll,necklace,porcelain,1,1,1,1,0,1,1,0,1,0,1,1,1
vest,coat,sauce,0,1,1,1,1,1,1,0,1,0,0,0,0
ship,helicopter,floats,1,1,1,1,1,1,1,0,0,0,0,1,1
blouse,robe,burns,0,1,1,0,1,1,1,0,0,0,0,1,0
lime,plum,seeds,1,1,1,1,1,1,1,0,0,0,1,0,1
oak,stone,gobbles,0,1,1,1,1,1,1,0,0,0,1,1,0
pepper,spinach,prongs,0,1,1,1,1,0,1,1,0,0,1,1,0
hose,bolts,shoes,0,0,1,1,1,1,1,0,0,0,1,1,1
skunk,alligator,buildings,0,1,1,1,1,1,1,1,0,1,0,0,1
revolver,bullet,trigger,1,1,1,1,1,1,1,0,1,1,0,1,1
cloak,shirt,hood,1,1,1,1,1,1,1,0,0,1,0,1,1
porcupine,skunk,slow,1,1,1,1,1,1,1,0,0,0,0,1,0
inn,cottage,lenses,0,1,1,1,1,1,0,0,0,0,1,0,1
orange,coconut,seeds,1,1,1,1,1,1,1,1,0,1,0,0,1
tent,rope,temperatures,0,1,1,1,1,1,1,1,1,0,1,1,0
thimble,buckle,bedrooms,0,1,1,1,1,1,0,0,1,0,0,0,0
tomato,pumpkin,seeds,0,1,1,1,1,1,1,0,0,1,1,0,0
menu,keyboard,cooking,0,1,1,1,1,1,1,1,1,0,1,1,1
bra,socks,wires,1,1,1,1,1,1,1,0,0,0,0,1,1
bra,vest,lacy,1,1,1,1,1,1,1,0,1,1,1,1,1
wand,broom,twisting,0,1,1,0,1,1,1,0,0,0,0,1,1
jacket,shirt,hood,1,1,1,1,1,1,1,1,0,1,0,0,1
trumpet,flute,friend,0,1,1,1,1,1,0,1,1,0,1,1,1
mole,toad,showers,0,1,1,1,1,0,1,0,1,0,0,0,1
peach,orange,schools,0,1,1,1,1,1,1,1,0,0,1,0,0
tongs,screwdriver,ostrich,0,0,1,0,1,1,1,1,0,1,0,1,1
tortoise,spider,slow,1,1,1,1,1,1,1,0,1,1,0,1,1
beans,celery,learning,0,1,1,0,1,1,1,0,0,0,0,1,0
ant,crab,ago,0,1,1,1,1,1,0,0,1,0,1,0,1
bison,elephant,herds,1,1,0,1,1,1,1,0,0,0,0,0,0
raven,sparrow,eating,0,0,1,1,1,0,1,0,0,0,0,1,0
jacket,robe,hood,1,1,1,1,1,1,1,1,0,1,0,0,1
mushroom,asparagus,root,0,1,1,1,1,1,0,0,0,0,0,1,1
broccoli,spinach,stalks,1,1,1,1,1,0,1,1,1,1,0,0,1
rice,beans,pizza,0,1,1,1,0,1,1,0,0,0,1,0,1
donkey,deer,ears,1,0,1,1,1,0,1,0,0,1,0,1,0
vest,dress,buttons,1,1,1,1,1,1,1,1,1,0,0,1,1
pumpkin,spinach,soup,0,1,1,1,1,1,0,0,0,0,0,1,1
cherry,apple,stem,1,1,1,1,1,1,1,1,0,0,0,1,0
wand,sword,screws,0,1,1,1,1,1,1,0,0,0,0,1,1
spade,tongs,meows,0,1,0,0,1,1,1,1,1,1,0,0,1
scissors,pencil,handles,1,1,1,1,1,0,1,1,1,1,1,1,1
cucumber,cheese,kicking,0,1,1,1,1,1,0,1,1,0,1,0,1
pony,donkey,things,0,1,1,1,0,1,1,0,0,0,0,0,1
vulture,parakeet,flies,0,1,1,1,1,1,0,1,1,0,0,1,0
truck,tank,sweeping,0,1,1,1,1,1,1,0,0,0,0,1,1
vest,trousers,pillow,0,1,1,1,1,0,1,0,0,1,1,0,0
lettuce,radish,bicycles,0,1,1,1,1,1,1,0,1,0,0,0,1
cat,dog,wires,0,1,1,1,1,1,1,0,0,0,0,1,1
cottage,church,cereals,0,1,1,1,1,1,0,0,1,0,0,1,1
rabbit,duck,out,0,1,1,1,0,1,1,1,0,0,0,1,1
seal,dolphin,birthdays,0,1,1,0,0,1,1,0,1,0,0,1,1
tomato,coconut,ground,0,1,1,1,1,1,0,0,0,0,0,0,0
seagull,eagle,ancient,0,1,1,1,0,1,1,1,0,1,0,1,1
bookcase,dresser,sailing,0,1,1,1,1,1,1,0,1,0,1,1,0
blueberry,pineapple,caregivers,0,1,0,1,0,1,1,0,1,1,0,1,1
bed,pine,vampires,0,1,1,0,1,1,0,0,0,0,1,0,0
paintbrush,crayon,bristles,1,1,1,1,1,1,1,0,0,0,1,0,0
scarf,gown,praying,0,1,1,1,1,1,0,0,1,0,0,1,0
